0	46
1	59
2	58
3	44
4	63
5	46
6	61
7	47
8	55
9	54
10	42
11	47
12	50
13	44
14	38
15	49
16	51
17	55
18	51
19	61
20	64
21	59
22	41
23	59
24	55
25	40
26	46
27	49
28	65
29	50
30	50
31	52
32	50
33	50
34	55
35	44
36	62
37	51
38	54
39	53
40	60
41	48
42	62
43	56
44	62
45	53
46	72
47	71
48	54
49	61
50	60
51	48
52	55
53	43
54	50
55	55
56	62
57	40
58	51
59	60
60	59
61	68
62	56
63	41
64	48
65	48
66	45
67	71
68	53
69	52
70	43
71	55
72	47
73	44
74	60
75	64
76	38
77	51
78	53
79	55
80	52
81	54
82	70
83	54
84	38
85	48
86	51
87	56
88	45
89	44
90	50
91	59
92	55
93	47
94	49
95	45
96	50
97	54
98	62
99	54
100	61
101	38
102	50
103	51
104	65
105	67
106	55
107	54
108	62
109	43
110	59
111	57
112	46
113	55
114	60
115	59
116	62
117	62
118	58
119	45
120	57
121	53
122	53
123	51
124	59
125	52
126	57
127	40
128	57
129	52
130	49
131	44
132	44
133	53
134	62
135	60
136	47
137	54
138	56
139	59
140	57
141	34
142	64
143	53
144	64
145	60
146	48
147	61
148	51
149	51
150	42
151	52
152	46
153	50
154	61
155	56
156	59
157	51
158	49
159	60
160	72
161	53
162	48
163	66
164	52
165	50
166	64
167	51
168	59
169	64
170	54
171	54
172	56
173	36
174	49
175	46
176	60
177	54
178	53
179	60
180	53
181	58
182	42
183	53
184	56
185	56
186	42
187	56
188	53
189	47
190	48
191	54
192	61
193	52
194	60
195	63
196	51
197	46
198	53
199	50
200	54
201	59
202	44
203	49
204	55
205	57
206	60
207	65
208	65
209	62
210	48
211	49
212	47
213	67
214	58
215	43
216	56
217	61
218	61
219	53
220	47
221	61
222	50
223	55
224	52
225	62
226	57
227	60
228	49
229	67
230	63
231	57
232	45
233	57
234	51
235	59
236	41
237	71
238	54
239	53
240	46
241	48
242	59
243	48
244	48
245	75
246	65
247	63
248	63
249	51
250	58
251	51
252	49
253	52
254	57
255	54
256	57
257	68
258	55
259	63
260	49
261	58
262	54
263	53
264	59
265	56
266	48
267	60
268	62
269	60
270	49
271	66
272	46
273	63
274	54
275	59
276	51
277	51
278	54
279	56
280	58
281	43
282	50
283	48
284	59
285	59
286	51
287	43
288	49
289	64
290	57
291	43
292	44
293	47
294	42
295	65
296	56
297	55
298	51
299	56
300	52
301	49
302	61
303	54
304	60
305	62
306	56
307	40
308	50
309	55
310	47
311	57
312	59
313	64
314	51
315	51
316	58
317	50
318	49
319	68
320	61
321	54
322	49
323	52
324	78
325	59
326	53
327	48
328	49
329	45
330	49
331	50
332	56
333	56
334	50
335	50
336	34
337	58
338	53
339	52
340	49
341	58
342	62
343	38
344	59
345	44
346	62
347	43
348	55
349	59
350	70
351	68
352	61
353	46
354	57
355	52
356	50
357	75
358	54
359	60
360	51
361	52
362	54
363	52
364	50
365	45
366	57
367	48
368	52
369	46
370	57
371	55
372	50
373	54
374	42
375	59
376	70
377	47
378	51
379	64
380	49
381	43
382	60
383	54
384	50
385	59
386	47
387	63
388	58
389	58
390	60
391	49
392	48
393	44
394	47
395	51
396	46
397	57
398	63
399	54
400	54
401	53
402	51
403	66
404	49
405	58
406	42
407	33
408	53
409	47
410	48
411	62
412	61
413	63
414	62
415	58
416	50
417	49
418	57
419	49
420	52
421	56
422	52
423	63
424	39
425	58
426	51
427	51
428	49
429	48
430	50
431	63
432	56
433	41
434	40
435	40
436	57
437	50
438	51
439	56
440	61
441	78
442	77
443	51
444	64
445	54
446	45
447	49
448	65
449	54
450	54
451	52
452	50
453	46
454	68
455	53
456	51
457	53
458	39
459	46
460	58
461	50
462	71
463	58
464	60
465	57
466	61
467	53
468	47
469	61
470	58
471	45
472	48
473	56
474	59
475	60
476	63
477	47
478	44
479	39
480	74
481	40
482	57
483	49
484	50
485	46
486	54
487	58
488	57
489	55
490	59
491	53
492	53
493	50
494	52
495	61
496	57
497	48
498	46
499	46
500	40
501	48
502	53
503	49
504	47
505	56
506	62
507	43
508	50
509	69
510	49
511	43
512	56
513	46
514	47
515	53
516	57
517	45
518	41
519	60
520	52
521	48
522	56
523	50
524	57
525	57
526	54
527	63
528	46
529	59
530	55
531	50
532	40
533	52
534	53
535	51
536	50
537	54
538	60
539	55
540	45
541	55
542	50
543	48
544	50
545	46
546	52
547	61
548	55
549	55
550	45
551	56
552	53
553	54
554	61
555	57
556	64
557	55
558	43
559	51
560	45
561	37
562	61
563	60
564	48
565	56
566	59
567	36
568	51
569	55
570	49
571	58
572	49
573	48
574	76
575	64
576	48
577	47
578	89
579	64
580	60
581	46
582	59
583	59
584	62
585	63
586	46
587	49
588	57
589	46
590	54
591	58
592	51
593	59
594	49
595	50
596	56
597	63
598	48
599	48
600	47
601	55
602	35
603	37
604	51
605	48
606	43
607	53
608	51
609	42
610	63
611	41
612	50
613	53
614	56
615	49
616	60
617	58
618	77
619	68
620	56
621	46
622	57
623	39
624	47
625	65
626	46
627	46
628	52
629	48
630	59
631	50
632	47
633	57
634	45
635	55
636	50
637	62
638	39
639	55
640	65
641	59
642	50
643	51
644	64
645	59
646	40
647	60
648	56
649	53
650	43
651	50
652	52
653	59
654	50
655	48
656	43
657	53
658	54
659	57
660	61
661	41
662	56
663	53
664	59
665	46
666	48
667	48
668	39
669	46
670	48
671	55
672	55
673	57
674	45
675	53
676	64
677	66
678	58
679	50
680	66
681	48
682	58
683	49
684	57
685	59
686	64
687	48
688	82
689	60
690	52
691	60
692	35
693	36
694	42
695	47
696	53
697	52
698	51
699	40
700	59
701	50
702	55
703	48
704	45
705	59
706	48
707	72
708	54
709	66
710	41
711	34
712	59
713	61
714	62
715	50
716	50
717	66
718	61
719	48
720	42
721	47
722	35
723	45
724	66
725	73
726	56
727	55
728	52
729	54
730	45
731	39
732	64
733	61
734	47
735	53
736	51
737	60
738	46
739	54
740	64
741	47
742	53
743	59
744	50
745	62
746	60
747	47
748	71
749	41
750	51
751	62
752	71
753	53
754	50
755	43
756	53
757	54
758	45
759	57
760	51
761	61
762	55
763	43
764	48
765	63
766	48
767	51
768	60
769	51
770	40
771	51
772	56
773	61
774	56
775	76
776	61
777	50
778	52
779	53
780	53
781	55
782	45
783	53
784	51
785	59
786	60
787	68
788	58
789	59
790	42
791	39
792	55
793	47
794	59
795	59
796	61
797	54
798	66
799	59
800	42
801	56
802	64
803	57
804	71
805	47
806	68
807	52
808	44
809	47
810	44
811	56
812	50
813	46
814	46
815	50
816	49
817	53
818	63
819	54
820	46
821	53
822	63
823	46
824	60
825	44
826	62
827	45
828	48
829	52
830	70
831	47
832	53
833	52
834	50
835	51
836	51
837	43
838	44
839	66
840	59
841	61
842	57
843	48
844	52
845	50
846	42
847	60
848	64
849	61
850	46
851	54
852	60
853	58
854	49
855	61
856	54
857	45
858	56
859	48
860	58
861	51
862	60
863	48
864	51
865	46
866	66
867	62
868	50
869	54
870	48
871	56
872	43
873	52
874	63
875	56
876	51
877	41
878	48
879	52
880	66
881	57
882	58
883	45
884	61
885	49
886	53
887	53
888	53
889	51
890	44
891	55
892	58
893	50
894	59
895	55
896	54
897	52
898	50
899	54
900	45
901	50
902	47
903	52
904	56
905	56
906	53
907	56
908	53
909	49
910	66
911	47
912	41
913	57
914	56
915	68
916	52
917	60
918	50
919	49
920	46
921	59
922	47
923	50
924	60
925	60
926	54
927	52
928	47
929	51
930	46
931	58
932	48
933	63
934	50
935	43
936	55
937	55
938	60
939	59
940	47
941	63
942	58
943	56
944	32
945	56
946	50
947	51
948	51
949	68
950	53
951	54
952	67
953	61
954	49
955	59
956	57
957	55
958	51
959	53
960	55
961	46
962	63
963	59
964	59
965	61
966	55
967	44
968	56
969	54
970	53
971	64
972	43
973	56
974	51
975	53
976	68
977	53
978	53
979	57
980	41
981	54
982	48
983	59
984	41
985	43
986	47
987	55
988	43
989	51
990	44
991	56
992	49
993	57
994	51
995	45
996	60
997	58
998	63
999	52
1000	54
1001	38
1002	62
1003	60
1004	52
1005	55
1006	55
1007	49
1008	59
1009	49
1010	52
1011	58
1012	60
1013	53
1014	56
1015	50
1016	52
1017	63
1018	50
1019	48
1020	53
1021	50
1022	44
1023	48
1024	50
1025	42
1026	58
1027	47
1028	46
1029	69
1030	53
1031	59
1032	54
1033	47
1034	53
1035	57
1036	62
1037	52
1038	52
1039	47
1040	44
1041	55
1042	48
1043	59
1044	52
1045	54
1046	47
1047	49
1048	59
1049	61
1050	53
1051	61
1052	50
1053	60
1054	55
1055	57
1056	35
1057	61
1058	39
1059	52
1060	56
1061	57
1062	48
1063	56
1064	39
1065	47
1066	56
1067	59
1068	65
1069	46
1070	59
1071	47
1072	49
1073	61
1074	54
1075	55
1076	45
1077	56
1078	39
1079	55
1080	60
1081	38
1082	47
1083	59
1084	64
1085	44
1086	59
1087	55
1088	48
1089	60
1090	55
1091	56
1092	46
1093	58
1094	55
1095	54
1096	82
1097	70
1098	50
1099	48
1100	54
1101	48
1102	56
1103	53
1104	45
1105	43
1106	53
1107	38
1108	43
1109	59
1110	64
1111	53
1112	47
1113	64
1114	40
1115	52
1116	55
1117	54
1118	65
1119	46
1120	48
1121	55
1122	56
1123	51
1124	55
1125	52
1126	58
1127	52
1128	51
1129	62
1130	50
1131	33
1132	65
1133	58
1134	53
1135	60
1136	57
1137	55
1138	71
1139	61
1140	44
1141	49
1142	58
1143	62
1144	51
1145	67
1146	51
1147	56
1148	62
1149	62
1150	42
1151	50
1152	47
1153	56
1154	46
1155	47
1156	52
1157	49
1158	45
1159	35
1160	56
1161	52
1162	46
1163	45
1164	52
1165	49
1166	54
1167	35
1168	60
1169	55
1170	41
1171	59
1172	55
1173	47
1174	66
1175	37
1176	53
1177	53
1178	42
1179	53
1180	51
1181	59
1182	69
1183	54
1184	44
1185	49
1186	52
1187	53
1188	60
1189	44
1190	49
1191	57
1192	47
1193	62
1194	47
1195	45
1196	51
1197	59
1198	41
1199	56
1200	54
1201	46
1202	50
1203	60
1204	50
1205	46
1206	61
1207	55
1208	63
1209	69
1210	68
1211	61
1212	52
1213	64
1214	43
1215	56
1216	68
1217	54
1218	58
1219	56
1220	45
1221	49
1222	58
1223	53
1224	47
1225	53
1226	60
1227	47
1228	68
1229	51
1230	45
1231	68
1232	42
1233	57
1234	41
1235	40
1236	51
1237	57
1238	50
1239	79
1240	46
1241	58
1242	55
1243	46
1244	46
1245	39
1246	54
1247	59
1248	53
1249	56
1250	41
1251	58
1252	49
1253	59
1254	64
1255	51
1256	49
1257	49
1258	46
1259	52
1260	54
1261	45
1262	46
1263	59
1264	56
1265	54
1266	52
1267	44
1268	54
1269	47
1270	50
1271	43
1272	53
1273	49
1274	48
1275	49
1276	51
1277	43
1278	41
1279	54
1280	47
1281	47
1282	58
1283	51
1284	58
1285	52
1286	51
1287	45
1288	51
1289	50
1290	49
1291	46
1292	54
1293	77
1294	41
1295	41
1296	56
1297	60
1298	57
1299	59
1300	51
1301	53
1302	51
1303	48
1304	54
1305	57
1306	40
1307	45
1308	42
1309	60
1310	53
1311	54
1312	47
1313	48
1314	46
1315	65
1316	67
1317	59
1318	54
1319	58
1320	49
1321	50
1322	66
1323	53
1324	60
1325	48
1326	48
1327	52
1328	46
1329	44
1330	44
1331	58
1332	66
1333	57
1334	53
1335	51
1336	66
1337	45
1338	52
1339	54
1340	61
1341	52
1342	44
1343	68
1344	51
1345	46
1346	46
1347	64
1348	65
1349	57
1350	48
1351	62
1352	49
1353	50
1354	58
1355	50
1356	45
1357	58
1358	56
1359	57
1360	44
1361	53
1362	61
1363	43
1364	45
1365	59
1366	66
1367	56
1368	60
1369	53
1370	48
1371	54
1372	45
1373	63
1374	49
1375	45
1376	67
1377	51
1378	46
1379	46
1380	51
1381	60
1382	55
1383	54
1384	51
1385	46
1386	50
1387	38
1388	68
1389	53
1390	48
1391	66
1392	62
1393	49
1394	45
1395	50
1396	48
1397	59
1398	62
1399	48
1400	56
1401	57
1402	60
1403	62
1404	58
1405	51
1406	55
1407	47
1408	51
1409	41
1410	53
1411	52
1412	57
1413	43
1414	56
1415	36
1416	47
1417	48
1418	58
1419	46
1420	64
1421	49
1422	43
1423	53
1424	50
1425	63
1426	55
1427	47
1428	48
1429	63
1430	48
1431	48
1432	54
1433	56
1434	52
1435	39
1436	69
1437	61
1438	53
1439	48
1440	58
1441	57
1442	47
1443	66
1444	56
1445	48
1446	51
1447	49
1448	58
1449	54
1450	44
1451	62
1452	59
1453	65
1454	58
1455	54
1456	63
1457	59
1458	47
1459	48
1460	57
1461	56
1462	58
1463	48
1464	42
1465	65
1466	54
1467	63
1468	48
1469	48
1470	59
1471	55
1472	55
1473	48
1474	56
1475	49
1476	47
1477	57
1478	40
1479	61
1480	49
1481	50
1482	57
1483	53
1484	48
1485	55
1486	54
1487	51
1488	55
1489	34
1490	62
1491	57
1492	50
1493	54
1494	45
1495	70
1496	40
1497	50
1498	60
1499	49
1500	54
1501	51
1502	62
1503	45
1504	62
1505	53
1506	52
1507	52
1508	43
1509	49
1510	53
1511	59
1512	50
1513	46
1514	45
1515	61
1516	50
1517	46
1518	46
1519	51
1520	56
